Price,Location,Posted,Size (sqft),Bedrooms,Bathrooms,Tenure,URL,Facilities
"RM 185,000","Taman Sri Serdang, Seri Kembangan","Apartment For Sale, listed 22 hours ago",783,3,2,Leasehold,https://www.mudah.my/tingkat-2-rumah-flat-pkns-taman-sri-serdang-785-sqf-seri-kembangan-109696694.htm,"Parking, Playground, Minimart, Multipurpose hall, Jogging Track"
"RM 130,000","Taman Putra Budiman Flat, Seri Kembangan","Apartment For Sale, listed 22 hours ago",660,3,2,Leasehold,https://www.mudah.my/tingkat-1-pangsapuri-taman-putra-budiman-100-loan-fully-reno-107273065.htm,"Parking, Playground, Multipurpose hall, Jogging Track"
"RM 295,555","Prima U1, Shah Alam","Condominium For Sale, listed 22 hours ago",980,3,2,Leasehold,https://www.mudah.my/100-fulloan-lppsa-prima-u1-condo-shah-alam-980sf-nearmsu-cashback50k-109225850.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 205,000","Pangsapuri Sri Angkasa, Shah Alam","Apartment For Sale, listed 22 hours ago",683,3,2,Freehold,https://www.mudah.my/pangsapuri-sri-angkasa-100-loan-fully-reno-seksyen-28-shah-alam-106382771.htm,"Parking, Security, Playground, Minimart, Multipurpose hall, Jogging Track"
"RM 350,000","Subang Bestari, Selangor","Apartment For Sale, listed 22 hours ago","1,100",3,2,Leasehold,https://www.mudah.my/pangsapuri-sri-pelangi-subang-bestari-berdekatan-kwasa-damansara-dash-111269558.htm,"Parking, Security, Lift, Swimming Pool, Playground"
"RM 165,000","Apartment Teratai, Taman Putra Perdana, Puchong South","Apartment For Sale, listed 22 hours ago",759,3,2,Leasehold,https://www.mudah.my/tingkat-2-teratai-apartment-100-loan-taman-putra-perdana-puchong-104428517.htm,"Parking, Security, Playground, Minimart, Multipurpose hall, Jogging Track"
"RM 350,000","Desa Saujana, Seri Kembangan","Apartment For Sale, listed 22 hours ago","1,097",3,3,Freehold,https://www.mudah.my/desa-saujana-apartment-fully-reno-tingkat-1-taman-sungai-besi-indah-108043717.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Jogging Track"
"RM 380,000","Kelana Puteri, Petaling Jaya","Condominium For Sale, listed 22 hours ago","1,036",3,2,Leasehold,https://www.mudah.my/pool-view-renovated-1036sf-unit-kelana-puteri-condo-kelana-jaya-107156502.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Jogging Track, Tennis Court, Squash Court"
"RM 505,800","Petaling Jaya, Selangor","Condominium For Sale, listed 22 hours ago",800,2,2,Freehold,https://www.mudah.my/5min-midvalley-walking-2-school-restaurant-mrt-fully-furnished-111269543.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Jogging Track"
"RM 320,000","Mutiara Ville @ Cyberjaya, Cyberjaya","Condominium For Sale, listed 22 hours ago","1,180",4,3,Freehold,https://www.mudah.my/100-fullloan-lppsa-mutiara-ville-cyberjaya-1180sf-0-depo-cashback50k-110713827.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart, Jogging Track"
"RM 900,000","Sun-U Residence, Bandar Sunway","Condominium For Sale, listed 22 hours ago","1,453",4,2,Leasehold,https://www.mudah.my/sun-u-residence-bandar-sunway-4-rooms-1-453sf-9-roi-pj-condo-109765479.htm,"Parking, Security, Lift, Swimming Pool, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Squash Court"
"RM 210,000","Amazing Heights, Klang","Apartment For Sale, listed 22 hours ago",893,3,2,Freehold,https://www.mudah.my/full-loan-level-1-amazing-heights-apartment-sg-udang-klang-110746327.htm,"Parking, Security, Lift, Swimming Pool, Playground, Jogging Track"
"RM 295,000","Casa Villa Condominium, Kajang","Condominium For Sale, listed 22 hours ago","1,168",3,2,Freehold,https://www.mudah.my/size-besar-full-loan-casa-villa-condominium-sg-chua-kajang-110238257.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area"
"RM 290,000","Masreca n19eteen (Masreca-19), Cyberjaya","Apartment For Sale, listed 22 hours ago",850,3,2,Freehold,https://www.mudah.my/termurah-zero-depo-cheapest-masreca-19-cyberjaya-110098338.htm,"Parking, Security, Lift, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court"
"RM 310,000","Forest Green, Kajang","Condominium For Sale, listed 22 hours ago",960,3,2,Freehold,https://www.mudah.my/well-kept-forest-green-condo-bandar-sungai-long-lower-than-marketprice-109148481.htm,"Parking, Security, Lift, Swimming Pool, Playground, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court"
"RM 330,000","Alam Prima, Shah Alam","Apartment For Sale, listed 22 hours ago",850,3,2,Freehold,https://www.mudah.my/freehold-reno-2-lot-park-alam-prima-apartment-seksyen-22-shah-alam-108099698.htm,"Parking, Security, Lift, Swimming Pool, Playground, Multipurpose hall, Jogging Track"
"RM 240,000","Langat Jaya, Cheras","Condominium For Sale, listed 22 hours ago",938,3,2,Freehold,https://www.mudah.my/langat-jaya-apartment-hulu-langat-cheras-100-full-loan-0-deposit-110538555.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Tennis Court"
"RM 365,000","Elaeis 2, Bukit Jelutong","Condominium For Sale, listed 22 hours ago",950,3,2,Freehold,https://www.mudah.my/boleh-full-loan-corner-elaeis-2-condominium-bukit-jelutong-shah-alam-111188698.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Jogging Track, Tennis Court"
"RM 290,000","Masreca n19eteen (Masreca-19), Cyberjaya","Apartment For Sale, listed 22 hours ago",850,3,2,Freehold,https://www.mudah.my/murah-zero-depo-cheapest-masreca-19-cyberjaya-110978159.htm,"Parking, Security, Lift, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court"
"RM 390,000","Danau Perintis, Puncak Alam","Apartment For Sale, listed 22 hours ago",889,3,2,Leasehold,https://www.mudah.my/danau-perintis-puncak-alam-selangor-111269389.htm,"Parking, Security, Swimming Pool, Gymnasium, Multipurpose hall"
"RM 370,000","City Garden Palm Villa, Ampang","Condominium For Sale, listed 22 hours ago","1,200",3,2,Leasehold,https://www.mudah.my/0-downpayment-palm-villa-condo-1200sf-ampang-below-market-reno-110362550.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Minimart"
"RM 320,000","Koi Prima, Puchong","Condominium For Sale, listed 22 hours ago","1,098",3,2,Leasehold,https://www.mudah.my/0-downpayment-koi-prima-condo-1098sf-puchong-below-market-renovate-110390820.htm,Timeout
"RM 210,000","Karisma @ Eco Majestic, Semenyih","Apartment For Sale, listed 22 hours ago",800,3,2,Freehold,https://www.mudah.my/karisma-apartment-eco-majestic-semenyih-100-full-loan-0-deposit-110998196.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Sauna, Minimart"
"RM 260,000","De Palma, Setia Alam","Apartment For Sale, listed 22 hours ago",800,3,2,Freehold,https://www.mudah.my/pangsapuri-de-palma-setia-alam-2-carpark-100-full-loan-0-deposit-110990626.htm,"Parking, Security, Lift, Playground"
"RM 210,000","Vistaria, Puchong","Apartment For Sale, listed 22 hours ago",810,3,2,Leasehold,https://www.mudah.my/vistaria-apartment-puchong-810sqft-100-full-loan-0-deposit-110487263.htm,"Parking, Security, Swimming Pool, Playground"
"RM 230,000","Embun Residence, Kajang","Townhouse Condo For Sale, listed 22 hours ago","1,195",3,2,Freehold,https://www.mudah.my/embun-residence-kajang-puncak-saujana-1195sqft-100-loan-0-deposit-107457150.htm,"Parking, Security, Playground, Jogging Track"
"RM 330,000","Semarak & Penaga Condominium, Batu Caves","Condominium For Sale, listed 22 hours ago","1,100",3,2,Leasehold,https://www.mudah.my/0-downpayment-semarak-penaga-condo-1100sf-taman-raintree-below-mv-110545407.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Multipurpose hall, Jogging Track"
"RM 140,000","Taman Serdang Perdana, Seri Kembangan","Apartment For Sale, listed 22 hours ago",650,3,1,Leasehold,https://www.mudah.my/shop-apartment-seri-kembangan-taman-serdang-perdana-103535686.htm,Timeout
"RM 290,000","Seri Pinang Apartments @ Setia Alam, Setia Alam","Apartment For Sale, listed 22 hours ago",850,3,2,Freehold,https://www.mudah.my/100-fuloan-lppsa-pangsapuri-seri-pinang-setia-alam-2park-cashback50k-107511516.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall, Club house"
"RM 245,000","Tamarind Suites @ Cyberjaya, Cyberjaya","Studio For Sale, listed 22 hours ago",403,1,1,Freehold,https://www.mudah.my/limited-studio-type-tamarind-suite-cyberjaya-for-sales-111269197.htm,"Parking, Security, Lift, Swimming Pool, Gymnasium, Barbeque area, Minimart, Multipurpose hall"
"RM 245,000","Vista Millennium Condominiums, Puchong","Condominium For Sale, listed 22 hours ago",860,3,2,Leasehold,https://www.mudah.my/rm1k-booking-vista-millennium-condo-850sf-puchong-100-loan-111269216.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 400,000","Metropolitan Square, Damansara Perdana","Condominium For Sale, listed 22 hours ago",888,3,2,Leasehold,https://www.mudah.my/corner-lot-condominium-metropolitan-square-damansara-111269212.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart"
"RM 273,000","Gravit8, Port Klang","Service Residence For Auction, listed 22 hours ago",872,3,2,Freehold,https://www.mudah.my/gravit8-klang-easy-access-to-highway-short-distance-to-bukit-tinggi-111269209.htm,"Parking, Swimming Pool, Playground, Gymnasium, Multipurpose hall"
"RM 253,000","Spring Ville, Ampang","Service Residence For Sale, listed 22 hours ago",736,3,2,Leasehold,https://www.mudah.my/spring-ville-service-residence-condo-uk-perdana-ampang-for-sale-105867633.htm,"Parking, Security, Lift, Swimming Pool, Minimart, Multipurpose hall"
"RM 270,000","Seri Intan Apartments @ Setia Alam, Setia Alam","Apartment For Sale, listed 22 hours ago",830,3,2,Freehold,https://www.mudah.my/100-loan-lppsa-seri-intan-apartment-setia-alam-2park-0-dep-cashbk50k-108435415.htm,"Parking, Security, Lift, Swimming Pool, Playground, Jogging Track"
"RM 270,000","Seri Jati Apartment (Shah Alam), Shah Alam","Apartment For Sale, listed 22 hours ago",813,3,2,Freehold,https://www.mudah.my/actual-price-pangsapuri-seri-jati-setia-alam-2park-lppsa-100-fuloan-111005647.htm,"Parking, Security, Lift, Swimming Pool, Playground, Jogging Track"
"RM 145,000","Anggerik Apartment @ Seri Kembangan, Balakong","Apartment For Sale, listed 22 hours ago",650,3,2,Freehold,https://www.mudah.my/anggerik-apartment-100-loan-serdang-lama-seri-kembangan-111269308.htm,"Parking, Lift, Playground, Minimart, Jogging Track"
"RM 365,000","Pacific Place, Ara Damansara","Service Residence For Sale, listed 18 hours ago",697,2,1,Leasehold,https://www.mudah.my/pj-ara-damansara-next-lrt-mall-above-shop-lot-full-furnished-111201365.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Jogging Track"
"RM 335,000","Kita Mekar @ KITA, Cybersouth, Dengkil","Townhouse Condo For Sale, listed 5 days ago","1,078",3,2,Freehold,https://www.mudah.my/full-loan-5-mins-to-cyberjaya-monthly-rm14xx-111177042.htm,"Parking, Security, Playground, Barbeque area, Minimart, Multipurpose hall, Jogging Track, Tennis Court, Squash Court"
"RM 300,000","Ayuman Suites, Gombak","Service Residence For Sale, listed 1 week ago",560,2,2,Freehold,https://www.mudah.my/ayuman-suites-gombak-high-floor-greenary-place-nearby-iium-110849937.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall"
"RM 345,000","Aspire Residence, Cyberjaya","Apartment For Sale, listed 22 hours ago",900,3,2,Freehold,https://www.mudah.my/untung-lebih-rm50k-beli-apartment-nie-111186841.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall, Club house, Tennis Court"
"RM 265,000","Cyberia Crescent 1, Cyberjaya","Condominium For Sale, listed 22 hours ago","1,050",3,2,Freehold,https://www.mudah.my/cheapest-below-market-cyberia-crescent-1-cyberjaya-masreca-19-eclipse-111017344.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Club house, Tennis Court, Squash Court"
"RM 420,000","Mkh Boulevard II, Kajang","Service Residence For Sale, listed 22 hours ago",850,2,2,Freehold,https://www.mudah.my/renovated-mkh-boulevard-ii-kajang-fully-furnished-mid-floor-111215715.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart, Multipurpose hall, Jogging Track"
"RM 250,000","Vista Millennium Condominiums, Puchong","Condominium For Sale, listed 22 hours ago",850,3,2,Leasehold,https://www.mudah.my/renovated-vista-millennium-condo-puchong-perdana-vista-millennium-lrt-110711896.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart, Multipurpose hall, Jogging Track"
"RM 576,000","Subang Olives Residence, Subang Jaya","Service Residence For Auction, listed 22 hours ago","1,916",3,3,Freehold,https://www.mudah.my/freehold-subang-olives-residence-subang-jaya-111269184.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart, Multipurpose hall, Club house"
"RM 76,527","Suria Apartment @ Damansara Damai, Damansara Damai","Apartment For Sale, listed 22 hours ago",710,3,2,Leasehold,https://www.mudah.my/cheap-below-market-apartment-suria-damansara-damai-petaling-jaya-111269023.htm,Minimart
"RM 450,000","Trefoil, Setia Alam","Service Residence For Sale, listed 22 hours ago",791,2,2,Freehold,https://www.mudah.my/fully-furnished-trefoil-setia-alam-for-sale-111269016.htm,"Parking, Security, Lift, Swimming Pool, Gymnasium, Sauna, Multipurpose hall, Jogging Track, Tennis Court"
"RM 477,000","Sanderling, Lakefront Cyberjaya, Cyberjaya","Condominium For Sale, listed 22 hours ago","1,000",3,2,Freehold,https://www.mudah.my/3-bedroom-freehold-in-cyberjaya-ready-2025-q2-109573430.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 165,000","Apartment Taman Taming Maju, Cheras","Apartment For Sale, listed 22 hours ago",700,3,2,Freehold,https://www.mudah.my/ground-floor-unit-apartment-taman-taming-maju-cheras-selangor-111187190.htm,"Parking, Security"
"RM 265,000","De Palma, Setia Alam","Apartment For Sale, listed 22 hours ago",800,3,2,Freehold,https://www.mudah.my/100-full-loan-de-palma-apartment-setia-alam-0-depo-2park-cashbck50k-108435481.htm,"Parking, Security, Lift, Playground, Jogging Track"
"RM 261,000","Meranti Apartment (Subang Mewah), Subang Jaya","Apartment For Auction, listed 22 hours ago",829,3,2,Leasehold,https://www.mudah.my/pangsapuri-meranti-usj-1-subang-jaya-111269156.htm,Parking
"RM 235,000","Plaza Indah, Kajang","Apartment For Sale, listed 22 hours ago",937,3,2,Freehold,https://www.mudah.my/kajang-3r2b-apartment-for-fast-sale-110471393.htm,"Parking, Security, Lift, Gymnasium, Multipurpose hall"
"RM 299,999","Desa Impiana, Puchong","Apartment For Sale, listed 22 hours ago","1,044",3,2,Freehold,https://www.mudah.my/desa-impiana-puchong-110524521.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart"
"RM 350,000","Pangsapuri Harmoni 1 RSKU, Putra Heights, Putra Heights","Apartment For Sale, listed 22 hours ago","1,000",3,2,Freehold,https://www.mudah.my/freehold-pangsapuri-harmoni-1-putra-heights-111269140.htm,"Parking, Security, Lift, Playground, Multipurpose hall"
"RM 155,000","Flat PKNS Seksyen 17 Shah Alam, Shah Alam","Flat For Sale, listed 22 hours ago",592,2,1,Leasehold,https://www.mudah.my/flexible-deposit-jual-murah-ni-flat-pkns-seksyen-17-shah-alam-111269132.htm,"Parking, Playground"
"RM 290,000","Pangsapuri Lotus (Teratai), Puchong","Apartment For Sale, listed 22 hours ago",807,3,2,Freehold,https://www.mudah.my/fully-reno-tingkat-2-lotus-apartment-taman-puchong-prima-puchong-111268983.htm,"Parking, Security, Playground, Minimart, Multipurpose hall, Jogging Track"
"RM 230,000","Danau Sutera Apartment, Kundang","Apartment For Sale, listed 22 hours ago","1,290",4,3,Leasehold,https://www.mudah.my/duplex-apartment-kundang-selangor-below-market-value-111268971.htm,"Parking, Security, Swimming Pool, Playground, Minimart, Multipurpose hall, Jogging Track"
"RM 215,000","Simfoni @ Eco Majestic, Semenyih","Apartment For Sale, listed 22 hours ago",750,3,2,Freehold,https://www.mudah.my/fully-furnish-termurah-pangsapuri-simfoni-eco-majestic-semenyih-111268968.htm,"Parking, Security, Lift, Playground, Minimart, Jogging Track"
"RM 170,000","Astana Alam Apartment 3, Puncak Alam","Apartment For Sale, listed 22 hours ago",760,3,2,Leasehold,https://www.mudah.my/termurah-level-2-apartment-astana-alam-3-puncak-alam-111268961.htm,"Parking, Security, Playground, Minimart, Jogging Track"
"RM 199,000","Pangsapuri Laksamana Jaya, Ampang","Apartment For Sale, listed 22 hours ago",651,3,2,Leasehold,https://www.mudah.my/pangsapuri-laksamana-jaya-100-full-loan-0-deposit-111268959.htm,"Parking, Lift"
"RM 300,000","Seri Baiduri Apartment (Bukit Indah), Ampang","Apartment For Sale, listed 22 hours ago",850,3,2,Leasehold,https://www.mudah.my/cheapest-sri-baiduri-apartment-bukit-indah-ampang-110310058.htm,"Parking, Security, Swimming Pool, Playground, Multipurpose hall"
"RM 255,000","Suria Rafflesia, Setia Alam","Apartment For Sale, listed 22 hours ago",700,3,2,Freehold,https://www.mudah.my/100-loan-lppsa-pangsapuri-suria-rafflesia-setia-alam-2park-cashbk50k-109354112.htm,"Parking, Security, Lift, Swimming Pool, Playground, Multipurpose hall, Jogging Track"
