Price,Location,Posted,Size (sqft),Bedrooms,Bathrooms,Tenure,URL,Facilities
"RM 1,900,000","Taman Melawati, Kuala Lumpur","Semi-Detached House For Sale, listed 1 day ago","4,505",5,5,Leasehold,https://www.mudah.my/corner-lot-double-storey-semi-d-house-sunway-rydgeway-taman-melawati-111109356.htm,"Parking, Security, Playground"
"RM 680,000","Taman Melawati, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","2,054",4,3,Freehold,https://www.mudah.my/renovated-below-mv-double-storey-terrace-house-taman-melawati-kl-111014842.htm,"Parking, Playground"
"RM 2,900,000","Taman Melawati, Kuala Lumpur","Semi-Detached House For Sale, listed 1 day ago","4,800",7,7,Freehold,https://www.mudah.my/corner-lot-fully-renovated-3-storey-semi-d-house-riverview-kemensah-106440369.htm,"Parking, Security, Playground, Jogging Track"
"RM 2,350,000","Taman Melawati, Kuala Lumpur","Semi-Detached House For Sale, listed 1 day ago","4,189",5,4,Leasehold,https://www.mudah.my/fully-renovated-3-storey-semi-d-house-the-verge-32-puncak-melawati-110959792.htm,"Parking, Security, Playground, Gymnasium, Club house"
"RM 780,000","Setapak, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","1,800",4,3,Freehold,https://www.mudah.my/murahh-rumah-teres-2-tingkat-siap-extended-taman-melati-gombak-kl-111110604.htm,"Parking, Playground"
"RM 1,700,000","Taman Melawati, Kuala Lumpur","Twin Courtyard Villa For Sale, listed 1 day ago","4,285",5,6,Leasehold,https://www.mudah.my/biggest-3-storey-linked-courtyard-villa-16-quartz-taman-melawati-108808049.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Club house"
"RM 745,000","Setiawangsa, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","1,400",3,3,Freehold,https://www.mudah.my/negotiable-cheapest-2-sty-teres-house-taman-setiawangsa-freehold-107520025.htm,Timeout
"RM 980,000","Setiawangsa, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 1 day ago","2,560",5,4,Freehold,https://www.mudah.my/negotiable-2-5-storey-teres-bukit-setiawangsa-kl-22x70sqft-109280852.htm,Parking
"RM 798,000","Setiawangsa, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","3,300",5,3,Leasehold,https://www.mudah.my/good-buy-renovated-double-storey-teres-house-au2-keramat-setiawangsa-110020452.htm,Timeout
"RM 1,260,000","Cheras, Kuala Lumpur","3-storey Terraced House For Sale, listed 1 day ago","2,286",6,4,Freehold,https://www.mudah.my/residensi-bukit-orkid-3-storey-terrace-house-batu-9-cheras-for-sale-107331726.htm,Timeout
"RM 270,000","Jinjang, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago",850,2,1,Freehold,https://www.mudah.my/2sty-taman-beringin-jinjang-kl-850sf-full-loan-0-downpayment-111259850.htm,Timeout
"RM 990,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","2,950",4,3,Leasehold,https://www.mudah.my/refurbished-below-market-2-storey-damai-bakti-alam-damai-cheras-111091670.htm,"Parking, Playground, Minimart, Multipurpose hall"
"RM 950,000","Sri Petaling, Kuala Lumpur","1.5-storey Terraced House For Sale, listed 1 day ago","2,399",3,3,Leasehold,https://www.mudah.my/below-market-1-5-storey-terrace-house-at-sri-petaling-111259779.htm,Timeout
"RM 530,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","1,600",4,3,Leasehold,https://www.mudah.my/renovated-2-storey-terrace-house-jalan-makmur-bandar-tun-razak-cheras-111184153.htm,"Parking, Minimart, Jogging Track"
"RM 365,000","Cheras, Kuala Lumpur","1-storey Terraced House For Sale, listed 1 day ago","1,200",2,2,Leasehold,https://www.mudah.my/single-storey-terrace-jalan-mewah-bandar-tun-razak-cheras-111259609.htm,"Parking, Playground"
"RM 1,550,000","Bangsar, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","1,700",4,3,Freehold,https://www.mudah.my/freehold-2-storey-house-terrace-lucky-garden-bangsar-with-lift-111259553.htm,"Parking, Playground, Minimart"
"RM 598,000","Jalan Ipoh, Kuala Lumpur","Townhouse For Sale, listed 1 day ago","1,728",3,3,Leasehold,https://www.mudah.my/partly-furnished-renovated-villa-mas-1-jalan-ipoh-for-sale-111259386.htm,"Parking, Security, Swimming Pool, Playground"
"RM 1,350,000","Kuchai Lama, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 day ago","2,200",5,4,Freehold,https://www.mudah.my/happy-garden-old-klang-road-110328704.htm,Timeout
"RM 430,000","Segambut, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 2 days ago","1,200",3,2,Freehold,https://www.mudah.my/2-5-stprey-house-100-loan-cash-back-at-taman-sri-sinar-segambut-kl-111088564.htm,Timeout
"RM 2,000,000","Ampang, Kuala Lumpur","3-storey Terraced House For Sale, listed 2 days ago","5,000",7,7,Leasehold,https://www.mudah.my/3-storey-semi-d-beverly-heights-ampang-111259018.htm,"Security, Playground, Jogging Track"
"RM 13,500,000","Mont Kiara, Kuala Lumpur","Bungalow House For Sale, listed 2 days ago","7,200",6,6,Freehold,https://www.mudah.my/the-residence-mont-kiara-111064641.htm,Timeout
"RM 1,300,000","Kepong, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,650",4,3,Leasehold,https://www.mudah.my/fadason-villa-kepong-2-storey-fully-renovated-110878077.htm,Timeout
"RM 750,000","Sri Petaling, Kuala Lumpur","1-storey Terraced House For Sale, listed 2 days ago","1,540",4,2,Freehold,https://www.mudah.my/lokasi-power-dapur-besar-freeholdrumah-teres-setingkat-di-sri-petaling-110989025.htm,Parking
"RM 550,000","Cheras, Kuala Lumpur","1-storey Terraced House For Sale, listed 2 days ago","1,300",4,2,Freehold,https://www.mudah.my/wangsa-cheras-single-storey-landed-house-for-sale-110560466.htm,Timeout
"RM 1,680,000","Sentul, Kuala Lumpur","Bungalow House For Sale, listed 2 days ago","5,000",7,7,Freehold,https://www.mudah.my/brand-new-3-storey-bungalow-semi-d-gombak-heights-near-selayang-111258466.htm,"Parking, Security, Lift"
"RM 1,379,000","Wangsa Maju, Kuala Lumpur","Bungalow House For Sale, listed 2 days ago","4,990",7,7,Freehold,https://www.mudah.my/wangsa-maju-bungalow-0-downpayment-near-mrr2-duke-111026516.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 776,000","Setapak, Kuala Lumpur","1-storey Terraced House For Sale, listed 2 days ago","1,920",3,2,Freehold,https://www.mudah.my/facing-open-single-storey-24x80-taman-setapak-kl-108094440.htm,Parking
"RM 1,376,900","Kepong, Kuala Lumpur","Bungalow House For Sale, listed 2 days ago","5,000",7,8,Freehold,https://www.mudah.my/kepong-bungalow-move-in-ready-0-entry-cost-7-bedrooms-111210906.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 480,000","Sentul, Kuala Lumpur","3-storey Terraced House For Sale, listed 2 days ago",592,3,3,Leasehold,https://www.mudah.my/taman-dato-senu-renovated-extension-move-in-condition-111257431.htm,Timeout
"RM 490,000","Sri Petaling, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,500",3,2,Freehold,https://www.mudah.my/end-lot-2-sty-house-taman-castlefield-sri-petaling-sungai-besi-kl-111257326.htm,Timeout
"RM 3,500,000","Keramat, Kuala Lumpur","Bungalow House For Sale, listed 2 days ago","10,079",4,3,Freehold,https://www.mudah.my/bungalow-house-for-sale-110915196.htm,Timeout
"RM 3,300,000","Taman Melawati, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 2 days ago","7,700",5,6,Freehold,https://www.mudah.my/taman-melawati-2-5-sty-house-jalan-h-1-freehold-actual-photos-111256697.htm,Timeout
"RM 330,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,000",2,1,Leasehold,https://www.mudah.my/nego-2-storey-taman-bukit-anggerik-cheras-kuala-lumpur-111256806.htm,Timeout
"RM 898,000","Pandan Perdana, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,470",4,3,Leasehold,https://www.mudah.my/pandan-perdana-2-storey-fully-renovated-with-room-kitchen-extension-110518440.htm,Timeout
"RM 990,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","2,800",7,7,Freehold,https://www.mudah.my/fully-renovated-2-storey-house-for-sale-at-taman-taynton-view-cheras-111256333.htm,Timeout
"RM 730,000","Cheras, Kuala Lumpur","1-storey Terraced House For Sale, listed 2 days ago","1,540",4,2,Freehold,https://www.mudah.my/endlot-taman-midah-cheras-single-storey-renovated-4r2b-near-mrt-kl-104431186.htm,Timeout
"RM 2,200,000","Taman Melawati, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 2 days ago","3,700",5,6,Freehold,https://www.mudah.my/sale-3-storey-house-sunway-montana-tmn-melawati-full-furnished-105785909.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track"
"RM 4,200,000","Mont Kiara, Kuala Lumpur","Semi-Detached House For Sale, listed 2 days ago","4,295",6,6,Freehold,https://www.mudah.my/3-storey-semi-d-laman-damaisari-bukit-segambut-mount-kiara-kl-111255838.htm,Timeout
"RM 495,000","Taman Melawati, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,400",2,2,Freehold,https://www.mudah.my/rumah-teres-2-tingkat-taman-permata-melawati-dekatan-dgn-giant-110518520.htm,"Parking, Playground"
"RM 900,000","Taman Melawati, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","2,000",7,3,Freehold,https://www.mudah.my/rumah-teres-2-tingkat-taman-permata-melawati-dekatan-dgn-giant-110518696.htm,"Parking, Playground, Minimart"
"RM 1,750,000","Sungai Besi, Kuala Lumpur","Terraced House For Sale, listed 1 week ago","3,200",5,6,Leasehold,https://www.mudah.my/reed-super-link-at-lakefields-for-sale-109390877.htm,"Parking, Security, Playground, Gymnasium, Jogging Track"
"RM 419,000","Setapak, Kuala Lumpur","Townhouse For Sale, listed 2 weeks ago","1,300",3,2,Freehold,https://www.mudah.my/booking-1k-ground-floor-facing-open-taman-melati-townhouse-setapak-111040402.htm,Timeout
"RM 840,000","Taman Melawati, Kuala Lumpur","2-storey Terraced House For Sale, listed 7 hours ago","1,760",4,3,Freehold,https://www.mudah.my/taman-melawati-jalan-b-22x80-well-maintain-actual-photos-f-h-111279743.htm,Timeout
"RM 6,000,000","Mont Kiara, Kuala Lumpur","Bungalow House For Sale, listed 2 days ago","7,263",5,6,Freehold,https://www.mudah.my/private-pool-end-lot-bungalow-changkat-kiara-surya-dutamas-kl-109910121.htm,"Parking, Security, Swimming Pool"
"RM 480,000","Cheras, Kuala Lumpur","1-storey Terraced House For Sale, listed 2 days ago","1,400",3,2,Leasehold,https://www.mudah.my/termurah-1-storey-taman-jaya-bandar-tun-razak-cheras-kl-111255683.htm,"Parking, Playground, Minimart, Jogging Track"
"RM 828,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,540",6,3,Freehold,https://www.mudah.my/cheras-yulek-tmn-rakyat-jalan-badam-2sty-terrace-freehold-6-rooms-110906516.htm,Parking
"RM 750,000","Puchong, Kuala Lumpur","Semi-Detached House For Sale, listed 2 days ago","2,400",4,3,Leasehold,https://www.mudah.my/taman-kipark-semi-d-corner-house-g-g-4r3b-2400sf-n-bumi-p-f-puchong-107248742.htm,Timeout
"RM 368,000","Cheras, Kuala Lumpur","Townhouse For Sale, listed 2 days ago","1,036",3,2,Freehold,https://www.mudah.my/townhouse-taman-midah-cheras-kl-mrt-freehold-110566042.htm,Timeout
"RM 890,000","Jalan Ipoh, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","2,000",4,3,Leasehold,https://www.mudah.my/2-stories-taman-mastiara-jalan-ipoh-for-sales-107536993.htm,Timeout
"RM 1,850,000","Wangsa Maju, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 2 days ago","5,415",6,5,Leasehold,https://www.mudah.my/huge-corner-lot-2-5-storey-terrace-wangsa-maju-seksyen-5-for-sales-110487703.htm,Timeout
"RM 2,600,000","Taman Melawati, Kuala Lumpur","3-storey Terraced House For Sale, listed 2 days ago","5,589",7,8,Freehold,https://www.mudah.my/3-storey-end-lot-bungalow-bayu-kemensah-taman-melawati-107693804.htm,Timeout
"RM 1,190,000","Wangsa Maju, Kuala Lumpur","3.5-storey Terraced House For Sale, listed 2 days ago","4,200",7,4,Leasehold,https://www.mudah.my/3-5-storey-terrace-house-bukit-wangsamas-wangsa-maju-kl-109941955.htm,Timeout
"RM 650,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,540",4,3,Leasehold,https://www.mudah.my/d-sty-for-sale-taman-cheras-yulek-111086321.htm,Timeout
"RM 780,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,620",4,3,Freehold,https://www.mudah.my/bandar-alam-damai-cheras-6-star-hotel-design-city-panaroma-view-110649829.htm,"Parking, Security, Minimart"
"RM 638,000","Cheras, Kuala Lumpur","Terraced House For Sale, listed 2 days ago","1,200",4,3,Freehold,https://www.mudah.my/cheras-damai-perdana-alam-damai-reno-extended-gated-guarded-110592723.htm,"Parking, Security, Playground, Minimart"
"RM 645,000","Sri Petaling, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,400",4,3,Freehold,https://www.mudah.my/2sty-house-at-taman-tan-yew-lai-old-klang-road-sri-petaling-oug-20x70-111126590.htm,Timeout
"RM 320,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,000",2,1,Leasehold,https://www.mudah.my/full-loan-booking-1k-double-storey-taman-bukit-anggerik-cheras-kl-110913664.htm,Timeout
"RM 798,000","Setiawangsa, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","3,300",4,3,Leasehold,https://www.mudah.my/teres-2-tingkat-fully-extend-5-bilik-10-minit-ke-klcc-111254762.htm,"Parking, Playground"
"RM 2,200,000","Cheras, Kuala Lumpur","Bungalow House For Sale, listed 2 days ago","5,300",6,7,Freehold,https://www.mudah.my/taman-bukit-cheras-bungalow-taman-len-seng-freehold-renovated-110925103.htm,Parking
"RM 3,800,000","Cheras, Kuala Lumpur","Bungalow House For Sale, listed 2 days ago","8,471",5,7,Freehold,https://www.mudah.my/taman-taynton-cheras-bungalow-kl-freehold-brand-new-near-eko-cheras-109599340.htm,Timeout
"RM 650,000","Cheras, Kuala Lumpur","1-storey Terraced House For Sale, listed 2 days ago","1,650",3,2,Freehold,https://www.mudah.my/taman-taynton-view-cheras-22-x-75-single-storey-3r2b-nr-amenities-110730529.htm,"Parking, Minimart"
"RM 2,300,000","Old Klang Road, Kuala Lumpur","Semi-Detached House For Sale, listed 2 days ago","2,971",5,5,Freehold,https://www.mudah.my/3-storey-semi-detached-house-8-villas-taman-yarl-111254344.htm,Timeout
"RM 638,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,200",4,3,Freehold,https://www.mudah.my/2-sty-bandar-damai-perdana-alam-damai-cheras-freehold-g-g-110992404.htm,Timeout
"RM 5,990,000","Seputeh, Kuala Lumpur","Bungalow House For Sale, listed 2 days ago","6,000",5,6,Freehold,https://www.mudah.my/seputeh-garden-bungalow-kl-near-mid-valley-corner-unit-111254469.htm,"Security, Swimming Pool"
"RM 1,800,000","Cheras, Kuala Lumpur","Bungalow House For Sale, listed 2 days ago","4,500",4,3,Freehold,https://www.mudah.my/yulek-cheras-kl-bungalow-50x90-below-market-near-bukit-segar-111150365.htm,Security
"RM 3,600,000","Taman Tun Dr Ismail, Kuala Lumpur","Semi-Detached House For Sale, listed 2 days ago","4,300",9,4,Freehold,https://www.mudah.my/renovated-9-bedroom-semi-detached-house-in-taman-tun-dr-ismail-ttdi-111253974.htm,Timeout
"RM 575,000","Setapak, Kuala Lumpur","1-storey Terraced House For Sale, listed 2 days ago","1,400",3,2,Leasehold,https://www.mudah.my/full-extend-n-low-price-1-storey-terrace-taman-setapak-indah-kl-111254103.htm,"Parking, Playground, Jogging Track"
"RM 365,000","Cheras, Kuala Lumpur","1-storey Terraced House For Sale, listed 2 days ago","1,200",2,2,Leasehold,https://www.mudah.my/termurah-single-storey-lorong-mewah-bandar-tun-razak-cheras-kl-111254081.htm,"Parking, Playground, Jogging Track"
"RM 330,000","Sentul, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,000",2,1,Leasehold,https://www.mudah.my/reno-murah-teres-dua-tingkat-cluster-taman-dato-senu-sentul-kl-111253774.htm,Timeout
"RM 899,000","Ampang Hilir, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,540",4,3,Freehold,https://www.mudah.my/freehold-for-sale-2-storey-terrace-taman-zooview-ampang-kuala-lumpur-111253352.htm,Timeout
"RM 450,000","Ampang, Kuala Lumpur","1-storey Terraced House For Sale, listed 2 days ago","1,579",3,2,Leasehold,https://www.mudah.my/ampang-jaya-single-storey-terrace-house-for-sale-111253535.htm,Timeout
"RM 1,500,000","Setapak, Kuala Lumpur","Semi-Detached House For Sale, listed 2 days ago","4,000",6,7,Freehold,https://www.mudah.my/brand-new-3-storey-bungalow-semi-d-gombak-heights-near-setapak-111253159.htm,"Security, Lift"
"RM 495,000","Ampang Hilir, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago",975,2,2,Leasehold,https://www.mudah.my/double-storey-house-taman-permata-hulu-kelang-below-market-111253135.htm,Timeout
"RM 335,000","Cheras, Kuala Lumpur","1-storey Terraced House For Sale, listed 2 days ago","1,300",3,2,Leasehold,https://www.mudah.my/rumah-setingkat-di-cheras-20-x-65-dekat-mrt-sri-raya-walk-15-minit-111253239.htm,"Playground, Minimart"
"RM 1,388,380","Pandan Indah, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","3,282",5,3,Leasehold,https://www.mudah.my/pandan-indah-double-storey-corner-lot-111203876.htm,"Parking, Security, Playground, Minimart, Multipurpose hall"
"RM 495,000","Serdang, Kuala Lumpur","1-storey Terraced House For Sale, listed 2 days ago","1,300",3,2,Leasehold,https://www.mudah.my/1-storey-house-at-taman-dato-demang-seri-kembangan-for-sale-111207736.htm,Timeout
"RM 340,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago",770,2,1,Leasehold,https://www.mudah.my/taman-bukit-anggerik-double-storey-kitchen-extend-low-downpayment-109594883.htm,Timeout
"RM 1,500,000","Ampang, Kuala Lumpur","Semi-Detached House For Sale, listed 2 days ago","4,000",6,7,Freehold,https://www.mudah.my/brand-new-3-storey-bungalow-semi-d-gombak-heights-near-ampang-111253016.htm,"Parking, Security, Lift"
"RM 205,000","Setapak, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 2 days ago",900,3,2,Leasehold,https://www.mudah.my/setapak-jaya-2-1-2-storey-jln-rejang-2-111252860.htm,Timeout
"RM 650,000","Wangsa Maju, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,300",3,3,Freehold,https://www.mudah.my/wangsa-murni-wangsa-melawati-18x65-freehold-near-melawati-wangsa-maju-110496638.htm,Timeout
"RM 910,000","Keramat, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,540",4,3,Leasehold,https://www.mudah.my/murah-facing-open-end-lot-2-storey-taman-keramat-au2-kuala-lumpur-111252577.htm,Timeout
"RM 900,000","Kepong, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","2,400",5,3,Leasehold,https://www.mudah.my/limited-unit-with-extra-10ft-yard-terrance-intermediate-kepong-111252506.htm,Timeout
"RM 860,000","Taman Melawati, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","2,100",4,3,Leasehold,https://www.mudah.my/taman-sierra-ukay-endlot-extra-land-30x70-non-bumi-4r-3b-near-melawati-105104792.htm,Timeout
"RM 2,600,000","Bukit Jalil, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 2 days ago","2,640",6,5,Freehold,https://www.mudah.my/bukit-jalil-end-lot-2-5-storey-house-kuala-lumpur-107801880.htm,"Security, Playground"
"RM 1,900,000","Gombak, Kuala Lumpur","3-storey Terraced House For Sale, listed 3 days ago","4,000",5,6,Freehold,https://www.mudah.my/rumah-mewah-3-tingkat-eksklusif-gombak-kl-111242241.htm,Timeout
"RM 475,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 4 days ago","1,000",2,1,Leasehold,https://www.mudah.my/fully-renovate-double-storey-house-for-sale-taman-muda-ampang-110251250.htm,Timeout
"RM 750,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,540",4,3,Leasehold,https://www.mudah.my/double-storey-bukit-angsana-cheras-kl-for-sale-111252210.htm,Timeout
"RM 1,600,000","Kepong, Kuala Lumpur","3-storey Terraced House For Sale, listed 2 days ago","3,500",5,5,Leasehold,https://www.mudah.my/3-storey-linked-house-for-sale-111252196.htm,"Parking, Security, Playground, Minimart, Jogging Track"
"RM 3,200,000","Taman Melawati, Kuala Lumpur","Twin Courtyard Villa For Sale, listed 2 days ago","7,100",6,8,Freehold,https://www.mudah.my/freehold-4-storey-courtyard-villa-contours-taman-melawati-ampang-109204389.htm,"Parking, Security, Swimming Pool"
"RM 380,000","Ampang, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago",900,2,1,Leasehold,https://www.mudah.my/double-storey-terrace-house-taman-melur-ampang-111251676.htm,Timeout
"RM 780,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","2,200",4,3,Leasehold,https://www.mudah.my/taman-supreme-house-111251666.htm,Parking
"RM 780,000","Cheras, Kuala Lumpur","1-storey Terraced House For Sale, listed 2 days ago","1,100",4,4,Leasehold,https://www.mudah.my/corner-lot-single-storey-bandar-tun-razak-cheras-kuala-lumpur-111251899.htm,Timeout
"RM 648,000","Kepong, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,400",3,2,Leasehold,https://www.mudah.my/2sty-taman-kepong-indah-facing-northwest-low-down-payment-108114719.htm,Timeout
"RM 450,000","Cheras, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 2 days ago",880,3,2,Leasehold,https://www.mudah.my/2-5-storey-house-at-taman-muda-jalan-kemboja-area-111193650.htm,Timeout
"RM 2,300,000","Cheras, Kuala Lumpur","Bungalow House For Sale, listed 2 days ago","6,792",5,5,Freehold,https://www.mudah.my/taman-bukit-cheras-60x113-2-5sty-freehold-renovated-very-spacious-103569561.htm,Timeout
"RM 2,200,000","Taman Desa, Kuala Lumpur","Semi-Detached House For Sale, listed 2 days ago","3,014",5,4,Leasehold,https://www.mudah.my/3-storey-twin-villa-semi-d-at-danau-villa-taman-desa-kuala-lumpur-111251491.htm,"Parking, Security"
"RM 565,000","Setapak, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago",880,3,2,Freehold,https://www.mudah.my/freehold-facing-open-double-storey-taman-sri-rampai-setapak-109907619.htm,"Parking, Playground"
"RM 850,000","Wangsa Maju, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,400",4,4,Leasehold,https://www.mudah.my/near-kl-double-storey-terrace-seksyen-5-wangsa-maju-kl-110478276.htm,Timeout
"RM 588,000","Segambut, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,500",4,3,Freehold,https://www.mudah.my/facing-open-cheapest-double-storey-terrace-taman-sppk-segambut-kl-110478274.htm,Timeout
"RM 810,000","Pandan Indah, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","2,000",4,3,Leasehold,https://www.mudah.my/renovated-below-mv-double-storey-terrace-taman-pandan-indah-kl-110478273.htm,Timeout
"RM 5,000,000","Bangsar, Kuala Lumpur","Bungalow House For Sale, listed 2 days ago","6,500",7,5,Freehold,https://www.mudah.my/prime-location-bukit-bandaraya-exclusive-bungalow-bangsar-kl-111251178.htm,Timeout
"RM 1,980,000","Wangsa Maju, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 2 days ago","3,700",6,5,Leasehold,https://www.mudah.my/2-1-2-storey-terrace-corner-lot-wangsa-maju-kl-108132163.htm,"Parking, Security, Playground"
"RM 7,500,000","Taman Tun Dr Ismail, Kuala Lumpur","Bungalow House For Sale, listed 2 days ago","10,335",9,6,Freehold,https://www.mudah.my/freehold-private-pool-fully-renovated-bungalow-3-storey-ttdi-hills-108355710.htm,"Parking, Security, Lift, Swimming Pool, Playground, Barbeque area, Minimart, Multipurpose hall"
"RM 918,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,650",4,2,Freehold,https://www.mudah.my/taman-mutiara-barat-cheras-2-storey-landed-house-renovated-mrt-station-111154435.htm,Parking
"RM 435,000","Pandan Indah, Kuala Lumpur","Townhouse For Sale, listed 2 days ago","1,400",3,2,Leasehold,https://www.mudah.my/full-loan-booking-1k-roi-ground-floor-townhouse-pandan-indah-ampang-109641309.htm,"Parking, Security, Playground, Minimart"
"RM 850,000","Taman Melawati, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,760",4,3,Freehold,https://www.mudah.my/taman-melawati-freehold-2-storey-terrace-walking-distance-to-mosque-110510586.htm,"Parking, Playground"
"RM 935,000","Kepong, Kuala Lumpur","1-storey Terraced House For Sale, listed 2 days ago","3,450",4,2,Leasehold,https://www.mudah.my/taman-ehsan-newly-painted-single-storey-corner-46x75-kepong-kl-111251193.htm,Timeout
"RM 1,600,000","Bangsar, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,920",5,3,Freehold,https://www.mudah.my/bangsar-lucky-garden-107828597.htm,Timeout
"RM 2,150,000","Bukit Jalil, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 2 days ago","3,400",5,4,Freehold,https://www.mudah.my/2-5-storey-superlink-freehold-renovated-partly-furnished-111250709.htm,"Parking, Security, Playground, Jogging Track"
"RM 798,000","Keramat, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","3,300",4,3,Leasehold,https://www.mudah.my/termurah-reno-double-store-terrace-au2-keramat-setiawangsa-111250285.htm,Timeout
"RM 470,000","Pandan Jaya, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago",700,3,2,Leasehold,https://www.mudah.my/2-storey-terrace-house-pandan-jaya-kuala-lumpur-for-sale-111250263.htm,Parking
"RM 1,050,000","Wangsa Maju, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","2,100",4,4,Leasehold,https://www.mudah.my/extended-approval-ready-end-lot-double-storey-seksyen-6-wangsa-maju-kl-110512801.htm,"Parking, Security, Playground, Barbeque area, Jogging Track"
"RM 830,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,800",4,3,Freehold,https://www.mudah.my/no-split-level-taman-midah-cheras-kuala-lumpur-109502683.htm,Timeout
"RM 530,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,600",4,3,Leasehold,https://www.mudah.my/facing-open-renovated-teres-2-tingkat-jalan-makmur-bandar-tun-razak-111250317.htm,Timeout
"RM 1,280,000","Kepong, Kuala Lumpur","1-storey Terraced House For Sale, listed 2 days ago","2,840",3,2,Freehold,https://www.mudah.my/kepong-baru-jalan-lang-hitam-single-storey-111249787.htm,Timeout
"RM 1,300,000","Cheras, Kuala Lumpur","3-storey Terraced House For Sale, listed 2 days ago","2,800",6,4,Leasehold,https://www.mudah.my/cheras-bukit-segar-jaya-2-110868611.htm,Security
